id,key,value,type
153344659,ele,153,regular
153344659,County,Sumner,gnis
153344659,County_num,165,gnis
153344659,ST_alpha,TN,gnis
153344659,ST_num,47,gnis
153344659,id,1311952,gnis
153344659,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153344659,name,Point O'View,regular
153344659,place,hamlet,regular
153344847,ele,192,regular
153344847,County,Wilson,gnis
153344847,County_num,189,gnis
153344847,ST_alpha,TN,gnis
153344847,ST_num,47,gnis
153344847,id,1312823,gnis
153344847,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153344847,name,Clearview,regular
153344847,place,hamlet,regular
153351500,ele,162,regular
153351500,County,Wilson,gnis
153351500,County_num,189,gnis
153351500,ST_alpha,TN,gnis
153351500,ST_num,47,gnis
153351500,id,1314644,gnis
153351500,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153351500,name,Beckwith,regular
153351500,place,hamlet,regular
153360800,ele,151,regular
153360800,County,Wilson,gnis
153360800,County_num,189,gnis
153360800,ST_alpha,TN,gnis
153360800,ST_num,47,gnis
153360800,id,1312826,gnis
153360800,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153360800,name,Creekmont,regular
153360800,place,hamlet,regular
153363624,ele,213,regular
153363624,County,Wilson,gnis
153363624,County_num,189,gnis
153363624,ST_alpha,TN,gnis
153363624,ST_num,47,gnis
153363624,id,1312808,gnis
153363624,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153363624,name,Adams Grove,regular
153363624,place,hamlet,regular
153366010,ele,173,regular
153366010,County,Wilson,gnis
153366010,County_num,189,gnis
153366010,ST_alpha,TN,gnis
153366010,ST_num,47,gnis
153366010,id,1312868,gnis
153366010,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153366010,name,Maple Hill,regular
153366010,place,hamlet,regular
153368550,ele,164,regular
153368550,County,Wilson,gnis
153368550,County_num,189,gnis
153368550,ST_alpha,TN,gnis
153368550,ST_num,47,gnis
153368550,id,1303624,gnis
153368550,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153368550,name,Silver Springs,regular
153368550,place,hamlet,regular
153368624,ele,159,regular
153368624,County,Sumner,gnis
153368624,County_num,165,gnis
153368624,ST_alpha,TN,gnis
153368624,ST_num,47,gnis
153368624,id,1311918,gnis
153368624,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153368624,name,Cumberland Hills,regular
153368624,place,hamlet,regular
153393299,ele,177,regular
153393299,County,Wilson,gnis
153393299,County_num,189,gnis
153393299,ST_alpha,TN,gnis
153393299,ST_num,47,gnis
153393299,id,1312881,gnis
153393299,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153393299,name,Rural Hill,regular
153393299,place,hamlet,regular
153404167,ele,198,regular
153404167,County,Wilson,gnis
153404167,County_num,189,gnis
153404167,ST_alpha,TN,gnis
153404167,ST_num,47,gnis
153404167,id,1312883,gnis
153404167,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153404167,name,Saulsbury,regular
153404167,place,hamlet,regular
153424418,ele,146,regular
153424418,County,Sumner,gnis
153424418,County_num,165,gnis
153424418,ST_alpha,TN,gnis
153424418,ST_num,47,gnis
153424418,id,1311915,gnis
153424418,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153424418,name,Cherokee Woods,regular
153424418,place,hamlet,regular
153427930,ele,193,regular
153427930,County,Wilson,gnis
153427930,County_num,189,gnis
153427930,ST_alpha,TN,gnis
153427930,ST_num,47,gnis
153427930,id,1304185,gnis
153427930,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153427930,name,Tuckers Crossroads,regular
153427930,place,hamlet,regular
153427930,wikidata,Q7851111,regular
153430042,ele,163,regular
153430042,County,Davidson,gnis
153430042,County_num,037,gnis
153430042,ST_alpha,TN,gnis
153430042,ST_num,47,gnis
153430042,id,1313388,gnis
153430042,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153430042,name,Castlegate Estates,regular
153430042,place,hamlet,regular
153432338,ele,167,regular
153432338,County,Wilson,gnis
153432338,County_num,189,gnis
153432338,ST_alpha,TN,gnis
153432338,ST_num,47,gnis
153432338,id,1271741,gnis
153432338,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153432338,name,Suggs Creek,regular
153432338,place,hamlet,regular
153432338,wikidata,Q7635099,regular
153434545,ele,201,regular
153434545,County,Wilson,gnis
153434545,County_num,189,gnis
153434545,ST_alpha,TN,gnis
153434545,ST_num,47,gnis
153434545,id,1312893,gnis
153434545,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153434545,name,Georgemere,regular
153434545,place,hamlet,regular
153435280,ele,172,regular
153435280,County,Wilson,gnis
153435280,County_num,189,gnis
153435280,ST_alpha,TN,gnis
153435280,ST_num,47,gnis
153435280,id,1312884,gnis
153435280,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153435280,name,Settlers Knob,regular
153435280,place,hamlet,regular
153439166,ele,162,regular
153439166,County,Davidson,gnis
153439166,County_num,037,gnis
153439166,ST_alpha,TN,gnis
153439166,ST_num,47,gnis
153439166,id,1313483,gnis
153439166,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153439166,name,Priest Lake Park,regular
153439166,place,hamlet,regular
153439348,ele,180,regular
153439348,County,Wilson,gnis
153439348,County_num,189,gnis
153439348,ST_alpha,TN,gnis
153439348,ST_num,47,gnis
153439348,id,1312829,gnis
153439348,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153439348,name,Denny Hills,regular
153439348,place,hamlet,regular
153446960,ele,163,regular
153446960,County,Wilson,gnis
153446960,County_num,189,gnis
153446960,ST_alpha,TN,gnis
153446960,ST_num,47,gnis
153446960,id,1312843,gnis
153446960,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153446960,name,Harbor View,regular
153446960,place,hamlet,regular
153447362,ele,152,regular
153447362,County,Wilson,gnis
153447362,County_num,189,gnis
153447362,ST_alpha,TN,gnis
153447362,ST_num,47,gnis
153447362,id,1306658,gnis
153447362,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153447362,name,Laguardo,regular
153447362,place,hamlet,regular
153447362,wikidata,Q6460762,regular
153471134,population,2010,census
153471134,ele,168,regular
153471134,County,Wilson,gnis
153471134,County_num,189,gnis
153471134,ST_alpha,TN,gnis
153471134,ST_num,47,gnis
153471134,id,1294652,gnis
153471134,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153471134,name,Mount Juliet,regular
153471134,place,town,regular
153471134,population,3140,regular
153471134,wikidata,Q1523476,regular
153471134,wikipedia,"en:Mount Juliet, Tennessee",regular
153477976,ele,161,regular
153477976,County,Wilson,gnis
153477976,County_num,189,gnis
153477976,ST_alpha,TN,gnis
153477976,ST_num,47,gnis
153477976,id,1312848,gnis
153477976,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153477976,name,Hunters Store,regular
153477976,place,hamlet,regular
153486610,ele,153,regular
153486610,County,Wilson,gnis
153486610,County_num,189,gnis
153486610,ST_alpha,TN,gnis
153486610,ST_num,47,gnis
153486610,id,1312895,gnis
153486610,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153486610,name,Monticello,regular
153486610,place,hamlet,regular
153490044,ele,197,regular
153490044,County,Wilson,gnis
153490044,County_num,189,gnis
153490044,ST_alpha,TN,gnis
153490044,ST_num,47,gnis
153490044,id,1286093,gnis
153490044,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153490044,name,Green Hill,regular
153490044,place,hamlet,regular
153501692,ele,178,regular
153501692,County,Wilson,gnis
153501692,County_num,189,gnis
153501692,ST_alpha,TN,gnis
153501692,ST_num,47,gnis
153501692,id,1312846,gnis
153501692,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153501692,name,Hillview,regular
153501692,place,hamlet,regular
153502802,ele,172,regular
153502802,County,Wilson,gnis
153502802,County_num,189,gnis
153502802,ST_alpha,TN,gnis
153502802,ST_num,47,gnis
153502802,id,1312860,gnis
153502802,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153502802,name,Langford Farms,regular
153502802,place,hamlet,regular
153504090,ele,193,regular
153504090,County,Wilson,gnis
153504090,County_num,189,gnis
153504090,ST_alpha,TN,gnis
153504090,ST_num,47,gnis
153504090,id,1312836,gnis
153504090,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153504090,name,Flat Rock,regular
153504090,place,hamlet,regular
153512042,ele,219,regular
153512042,County,Wilson,gnis
153512042,County_num,189,gnis
153512042,ST_alpha,TN,gnis
153512042,ST_num,47,gnis
153512042,id,1305881,gnis
153512042,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153512042,name,Cherry Valley,regular
153512042,place,hamlet,regular
153512042,wikidata,Q30682613,regular
153525573,ele,175,regular
153525573,County,Wilson,gnis
153525573,County_num,189,gnis
153525573,ST_alpha,TN,gnis
153525573,ST_num,47,gnis
153525573,id,1312837,gnis
153525573,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153525573,name,Forktown,regular
153525573,place,hamlet,regular
153527375,ele,183,regular
153527375,County,Wilson,gnis
153527375,County_num,189,gnis
153527375,ST_alpha,TN,gnis
153527375,ST_num,47,gnis
153527375,id,1286189,gnis
153527375,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153527375,name,Greenwood,regular
153527375,place,hamlet,regular
153529190,ele,153,regular
153529190,County,Wilson,gnis
153529190,County_num,189,gnis
153529190,ST_alpha,TN,gnis
153529190,ST_num,47,gnis
153529190,id,1288752,gnis
153529190,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153529190,name,Hunters Point,regular
153529190,place,hamlet,regular
153529844,ele,169,regular
153529844,County,Smith,gnis
153529844,County_num,159,gnis
153529844,ST_alpha,TN,gnis
153529844,ST_num,47,gnis
153529844,id,1284415,gnis
153529844,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153529844,name,Flat Rock,regular
153529844,place,hamlet,regular
153544959,ele,180,regular
153544959,County,Wilson,gnis
153544959,County_num,189,gnis
153544959,ST_alpha,TN,gnis
153544959,ST_num,47,gnis
153544959,id,1312886,gnis
153544959,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153544959,name,Springmont,regular
153544959,place,hamlet,regular
153555807,ele,166,regular
153555807,County,Rutherford,gnis
153555807,County_num,149,gnis
153555807,ST_alpha,TN,gnis
153555807,ST_num,47,gnis
153555807,id,1313017,gnis
153555807,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153555807,name,Ashwood,regular
153555807,place,hamlet,regular
153559941,ele,147,regular
153559941,County,Wilson,gnis
153559941,County_num,189,gnis
153559941,ST_alpha,TN,gnis
153559941,ST_num,47,gnis
153559941,id,1647670,gnis
153559941,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153559941,name,Langford Cove,regular
153559941,place,hamlet,regular
153563394,ele,160,regular
153563394,County,Wilson,gnis
153563394,County_num,189,gnis
153563394,ST_alpha,TN,gnis
153563394,ST_num,47,gnis
153563394,id,1312832,gnis
153563394,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153563394,name,East Point,regular
153563394,place,hamlet,regular
153568300,ele,178,regular
153568300,County,Wilson,gnis
153568300,County_num,189,gnis
153568300,ST_alpha,TN,gnis
153568300,ST_num,47,gnis
153568300,id,1312876,gnis
153568300,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153568300,name,Oakmont,regular
153568300,place,hamlet,regular
153573299,ele,182,regular
153573299,County,Wilson,gnis
153573299,County_num,189,gnis
153573299,ST_alpha,TN,gnis
153573299,ST_num,47,gnis
153573299,id,1285481,gnis
153573299,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153573299,name,Gladeville,regular
153573299,place,hamlet,regular
153573299,wikidata,Q5566243,regular
153574744,ele,148,regular
153574744,County,Wilson,gnis
153574744,County_num,189,gnis
153574744,ST_alpha,TN,gnis
153574744,ST_num,47,gnis
153574744,id,1312849,gnis
153574744,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153574744,name,Indian Lake Farms,regular
153574744,place,hamlet,regular
153581162,population,1403;2006,census
153581162,ele,199,regular
153581162,County,Wilson,gnis
153581162,County_num,189,gnis
153581162,ST_alpha,TN,gnis
153581162,ST_num,47,gnis
153581162,id,1304411,gnis
153581162,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153581162,name,Watertown,regular
153581162,place,village,regular
153581162,population,1403,regular
153587204,ele,133,regular
153587204,County,Davidson,gnis
153587204,County_num,037,gnis
153587204,ST_alpha,TN,gnis
153587204,ST_num,47,gnis
153587204,id,1313494,gnis
153587204,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153587204,name,Travis,regular
153587204,place,hamlet,regular
153587213,ele,152,regular
153587213,County,Wilson,gnis
153587213,County_num,189,gnis
153587213,ST_alpha,TN,gnis
153587213,ST_num,47,gnis
153587213,id,1312856,gnis
153587213,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153587213,name,Jackson Hollow,regular
153587213,place,hamlet,regular
153615334,ele,158,regular
153615334,County,Wilson,gnis
153615334,County_num,189,gnis
153615334,ST_alpha,TN,gnis
153615334,ST_num,47,gnis
153615334,id,1292781,gnis
153615334,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153615334,name,Martha,regular
153615334,place,hamlet,regular
153615334,wikidata,Q18157590,regular
153616162,ele,143,regular
153616162,County,Sumner,gnis
153616162,County_num,165,gnis
153616162,ST_alpha,TN,gnis
153616162,ST_num,47,gnis
153616162,id,1311931,gnis
153616162,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153616162,name,Indian Forest,regular
153616162,place,hamlet,regular
153619029,ele,152,regular
153619029,County,Wilson,gnis
153619029,County_num,189,gnis
153619029,ST_alpha,TN,gnis
153619029,ST_num,47,gnis
153619029,id,1272255,gnis
153619029,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153619029,name,Taylorsville,regular
153619029,place,hamlet,regular
153619130,ele,177,regular
153619130,County,Wilson,gnis
153619130,County_num,189,gnis
153619130,ST_alpha,TN,gnis
153619130,ST_num,47,gnis
153619130,id,1312820,gnis
153619130,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153619130,name,Cedar Grove,regular
153619130,place,hamlet,regular
153619130,wikidata,Q5056711,regular
153627560,ele,158,regular
153627560,County,Sumner,gnis
153627560,County_num,165,gnis
153627560,ST_alpha,TN,gnis
153627560,ST_num,47,gnis
153627560,id,1311932,gnis
153627560,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153627560,name,Indian Lake Forest,regular
153627560,place,hamlet,regular
153640318,ele,143,regular
153640318,County,Davidson,gnis
153640318,County_num,037,gnis
153640318,ST_alpha,TN,gnis
153640318,ST_num,47,gnis
153640318,id,1313495,gnis
153640318,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153640318,name,Tulip Grove,regular
153640318,place,hamlet,regular
153640399,ele,202,regular
153640399,County,Wilson,gnis
153640399,County_num,189,gnis
153640399,ST_alpha,TN,gnis
153640399,ST_num,47,gnis
153640399,id,1315373,gnis
153640399,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153640399,name,Leemans Corner,regular
153640399,place,hamlet,regular
153642324,ele,189,regular
153642324,County,Wilson,gnis
153642324,County_num,189,gnis
153642324,ST_alpha,TN,gnis
153642324,ST_num,47,gnis
153642324,id,1281040,gnis
153642324,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153642324,name,Commerce,regular
153642324,place,hamlet,regular
153642324,wikidata,Q14709845,regular
153660142,ele,170,regular
153660142,County,Wilson,gnis
153660142,County_num,189,gnis
153660142,ST_alpha,TN,gnis
153660142,ST_num,47,gnis
153660142,id,1283569,gnis
153660142,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153660142,name,Egan,regular
153660142,place,hamlet,regular
153660142,wikidata,Q5347677,regular
153662844,ele,144,regular
153662844,County,Sumner,gnis
153662844,County_num,165,gnis
153662844,ST_alpha,TN,gnis
153662844,ST_num,47,gnis
153662844,id,1311944,gnis
153662844,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153662844,name,Nokes Heights,regular
153662844,place,hamlet,regular
153676652,ele,212,regular
153676652,County,Wilson,gnis
153676652,County_num,189,gnis
153676652,ST_alpha,TN,gnis
153676652,ST_num,47,gnis
153676652,id,1303602,gnis
153676652,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153676652,name,Shop Springs,regular
153676652,place,hamlet,regular
153677168,ele,210,regular
153677168,County,Wilson,gnis
153677168,County_num,189,gnis
153677168,ST_alpha,TN,gnis
153677168,ST_num,47,gnis
153677168,id,1314951,gnis
153677168,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153677168,name,Doaks Crossroads,regular
153677168,place,hamlet,regular
153677168,wikidata,Q14709865,regular
153680734,ele,170,regular
153680734,County,Wilson,gnis
153680734,County_num,189,gnis
153680734,ST_alpha,TN,gnis
153680734,ST_num,47,gnis
153680734,id,1273437,gnis
153680734,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153680734,name,Vesta,regular
153680734,place,hamlet,regular
153681628,ele,143,regular
153681628,County,Davidson,gnis
153681628,County_num,037,gnis
153681628,ST_alpha,TN,gnis
153681628,ST_num,47,gnis
153681628,id,1313410,gnis
153681628,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153681628,name,Hermitage Woods,regular
153681628,place,hamlet,regular
153681652,ele,216,regular
153681652,County,Wilson,gnis
153681652,County_num,189,gnis
153681652,ST_alpha,TN,gnis
153681652,ST_num,47,gnis
153681652,id,1315409,gnis
153681652,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153681652,name,Linwood,regular
153681652,place,hamlet,regular
153691208,ele,236,regular
153691208,County,Wilson,gnis
153691208,County_num,189,gnis
153691208,ST_alpha,TN,gnis
153691208,ST_num,47,gnis
153691208,id,1288085,gnis
153691208,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153691208,name,Holloway,regular
153691208,place,hamlet,regular
153695144,ele,188,regular
153695144,County,Davidson,gnis
153695144,County_num,037,gnis
153695144,ST_alpha,TN,gnis
153695144,ST_num,47,gnis
153695144,id,1313390,gnis
153695144,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153695144,name,Cherry Hills,regular
153695144,place,hamlet,regular
153695867,ele,187,regular
153695867,County,Wilson,gnis
153695867,County_num,189,gnis
153695867,ST_alpha,TN,gnis
153695867,ST_num,47,gnis
153695867,id,1276973,gnis
153695867,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153695867,name,Bellwood,regular
153695867,place,hamlet,regular
153697364,ele,165,regular
153697364,County,Wilson,gnis
153697364,County_num,189,gnis
153697364,ST_alpha,TN,gnis
153697364,ST_num,47,gnis
153697364,id,1305591,gnis
153697364,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153697364,name,Cairo Bend,regular
153697364,place,hamlet,regular
153702056,ele,143,regular
153702056,County,Wilson,gnis
153702056,County_num,189,gnis
153702056,ST_alpha,TN,gnis
153702056,ST_num,47,gnis
153702056,id,1286178,gnis
153702056,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153702056,name,Greenlawn,regular
153702056,place,hamlet,regular
153705331,admin_level,8,regular
153705331,population,23702;2006,census
153705331,ele,161,regular
153705331,County,Wilson,gnis
153705331,County_num,189,gnis
153705331,ST_alpha,TN,gnis
153705331,ST_num,47,gnis
153705331,id,1290901,gnis
153705331,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153705331,name,Lebanon,regular
153705331,place,town,regular
153705331,population,23702,regular
153705331,wikidata,Q1520670,regular
153708711,ele,164,regular
153708711,County,Sumner,gnis
153708711,County_num,165,gnis
153708711,ST_alpha,TN,gnis
153708711,ST_num,47,gnis
153708711,id,1311940,gnis
153708711,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153708711,name,Maple Row Estates,regular
153708711,place,hamlet,regular
153708947,ele,146,regular
153708947,County,Wilson,gnis
153708947,County_num,189,gnis
153708947,ST_alpha,TN,gnis
153708947,ST_num,47,gnis
153708947,id,1305812,gnis
153708947,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153708947,name,Centerville,regular
153708947,place,hamlet,regular
153715138,ele,179,regular
153715138,County,Wilson,gnis
153715138,County_num,189,gnis
153715138,ST_alpha,TN,gnis
153715138,ST_num,47,gnis
153715138,id,1290986,gnis
153715138,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153715138,name,Leeville,regular
153715138,place,hamlet,regular
153715138,wikidata,Q30682610,regular
153716409,ele,153,regular
153716409,County,Wilson,gnis
153716409,County_num,189,gnis
153716409,ST_alpha,TN,gnis
153716409,ST_num,47,gnis
153716409,id,1312817,gnis
153716409,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153716409,name,Caravelle,regular
153716409,place,hamlet,regular
153724436,ele,207,regular
153724436,County,Wilson,gnis
153724436,County_num,189,gnis
153724436,ST_alpha,TN,gnis
153724436,ST_num,47,gnis
153724436,id,1304920,gnis
153724436,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153724436,name,Bairds Mill,regular
153724436,place,hamlet,regular
153733724,ele,182,regular
153733724,County,Wilson,gnis
153733724,County_num,189,gnis
153733724,ST_alpha,TN,gnis
153733724,ST_num,47,gnis
153733724,id,1312870,gnis
153733724,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153733724,name,Moreland Farms,regular
153733724,place,hamlet,regular
153741644,ele,153,regular
153741644,County,Wilson,gnis
153741644,County_num,189,gnis
153741644,ST_alpha,TN,gnis
153741644,ST_num,47,gnis
153741644,id,1312874,gnis
153741644,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153741644,name,Nonaville,regular
153741644,place,hamlet,regular
153747235,ele,191,regular
153747235,County,Wilson,gnis
153747235,County_num,189,gnis
153747235,ST_alpha,TN,gnis
153747235,ST_num,47,gnis
153747235,id,1292517,gnis
153747235,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153747235,name,Major,regular
153747235,place,hamlet,regular
153753690,ele,167,regular
153753690,County,Davidson,gnis
153753690,County_num,037,gnis
153753690,ST_alpha,TN,gnis
153753690,ST_num,47,gnis
153753690,id,1313489,gnis
153753690,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153753690,name,Sherwood Forest,regular
153753690,place,hamlet,regular
153773285,ele,146,regular
153773285,County,Sumner,gnis
153773285,County_num,165,gnis
153773285,ST_alpha,TN,gnis
153773285,ST_num,47,gnis
153773285,id,1311919,gnis
153773285,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153773285,name,Curtiswood,regular
153773285,place,hamlet,regular
153776790,ele,163,regular
153776790,County,Wilson,gnis
153776790,County_num,189,gnis
153776790,ST_alpha,TN,gnis
153776790,ST_num,47,gnis
153776790,id,1274150,gnis
153776790,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153776790,name,West End Heights,regular
153776790,place,hamlet,regular
153781573,ele,155,regular
153781573,County,Davidson,gnis
153781573,County_num,037,gnis
153781573,ST_alpha,TN,gnis
153781573,ST_num,47,gnis
153781573,id,1313490,gnis
153781573,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153781573,name,Smith Springs,regular
153781573,place,hamlet,regular
153783619,ele,174,regular
153783619,County,Wilson,gnis
153783619,County_num,189,gnis
153783619,ST_alpha,TN,gnis
153783619,ST_num,47,gnis
153783619,id,1312866,gnis
153783619,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153783619,name,Lynn Christie,regular
153783619,place,hamlet,regular
153788993,ele,192,regular
153788993,County,Wilson,gnis
153788993,County_num,189,gnis
153788993,ST_alpha,TN,gnis
153788993,ST_num,47,gnis
153788993,id,1312880,gnis
153788993,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153788993,name,Pleasant Grove,regular
153788993,place,hamlet,regular
153801814,ele,171,regular
153801814,County,Wilson,gnis
153801814,County_num,189,gnis
153801814,ST_alpha,TN,gnis
153801814,ST_num,47,gnis
153801814,id,1312892,gnis
153801814,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153801814,name,Woodlake,regular
153801814,place,hamlet,regular
153804239,ele,146,regular
153804239,County,Sumner,gnis
153804239,County_num,165,gnis
153804239,ST_alpha,TN,gnis
153804239,ST_num,47,gnis
153804239,id,1311958,gnis
153804239,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153804239,name,Sarah Berry Annex,regular
153804239,place,hamlet,regular
153804551,ele,157,regular
153804551,County,Wilson,gnis
153804551,County_num,189,gnis
153804551,ST_alpha,TN,gnis
153804551,ST_num,47,gnis
153804551,id,1315633,gnis
153804551,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153804551,name,Oakland,regular
153804551,place,hamlet,regular
153814860,ele,189,regular
153814860,County,Wilson,gnis
153814860,County_num,189,gnis
153814860,ST_alpha,TN,gnis
153814860,ST_num,47,gnis
153814860,id,1312845,gnis
153814860,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153814860,name,Highland Heights,regular
153814860,place,hamlet,regular
153816408,ele,179,regular
153816408,County,Wilson,gnis
153816408,County_num,189,gnis
153816408,ST_alpha,TN,gnis
153816408,ST_num,47,gnis
153816408,id,1647665,gnis
153816408,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153816408,name,Belinda City,regular
153816408,place,hamlet,regular
153816408,wikidata,Q4882871,regular
202175130,highway,turning_circle,regular
202175130,source,Bing,regular
202175894,highway,turning_circle,regular
202175894,source,Bing,regular
202176132,highway,turning_circle,regular
202176132,source,Bing,regular
202176149,highway,turning_circle,regular
202176149,source,Bing,regular
202182439,highway,motorway_junction,regular
202182439,ref,221,regular
202188405,highway,traffic_signals,regular
202188405,traffic_signals,signal,regular
202192154,power,tower,regular
202194928,highway,traffic_signals,regular
202194928,traffic_signals,signal,regular
202194928,direction,both,traffic_signals
202208119,highway,turning_circle,regular
202208119,source,Bing,regular
202211757,highway,turning_circle,regular
202227358,highway,turning_circle,regular
202233939,barrier,gate,regular
202236906,crossing,unmarked,regular
202236906,highway,traffic_signals,regular
202238902,highway,motorway_junction,regular
202238902,ref,221B,regular
202242052,highway,turning_circle,regular
202243264,highway,turning_circle,regular
202243264,source,Bing,regular
202243689,highway,turning_circle,regular
202243689,source,Bing,regular
202244550,highway,turning_circle,regular
202244550,source,Bing,regular
202245122,highway,turning_circle,regular
202245122,source,Bing,regular
202249537,highway,turning_circle,regular
202250027,highway,turning_circle,regular
202250027,source,Bing,regular
202250107,highway,turning_circle,regular
202250107,source,Bing,regular
202253159,highway,turning_circle,regular
202253159,source,Bing,regular
202253327,highway,turning_circle,regular
202253327,source,Bing,regular
202253539,highway,turning_circle,regular
202253539,source,Bing,regular
202253885,highway,turning_circle,regular
202254009,highway,turning_circle,regular
202256994,highway,turning_circle,regular
202257635,highway,turning_circle,regular
202257635,source,Bing,regular
202258255,highway,turning_circle,regular
